record_id,announcement_date,company,country,technology_type,qubit_count,gate_error_rate_pct,coherence_time_us,quantum_volume,funding_raised_million_usd,publications_count,patents_filed,sector_focus,is_commercially_available,year,quarter,qubits_per_error
914,2026-02-28,QuEra,Usa,Neutral Atom,363,1.169,33.6,23.0,371.9,3,1,Drug Discovery,0,2026,2026Q1,310.5
875,2023-02-28,QuEra,Usa,Neutral Atom,37,1.906,18.5,6.0,212.7,3,2,General Research,0,2023,2023Q1,19.4
670,2022-07-31,Xanadu,Canada,Photonic,37,3.016,26.2,5.0,315.9,3,1,Drug Discovery,0,2022,2022Q3,12.3
928,2021-05-31,Intel,Usa,Silicon Spin,7,3.402,16.9,2.0,552.0,2,0,General Research,0,2021,2021Q2,2.1
59,2021-12-31,IBM,Usa,Superconducting,457,1.021,78.5,186.0,859.0,4,1,Materials Science,1,2021,2021Q4,447.6
864,2022-06-30,QuEra,Usa,Neutral Atom,25,2.369,16.2,4.0,212.6,1,1,General Research,0,2022,2022Q2,10.6
975,2025-09-30,Intel,Usa,Silicon Spin,58,1.277,49.0,6.0,706.0,4,1,Drug Discovery,0,2025,2025Q3,45.4
823,2023-07-31,Pasqal,France,Neutral Atom,72,1.754,23.3,8.0,211.5,3,1,Materials Science,0,2023,2023Q3,41.0
266,2023-09-30,IonQ,Usa,Trapped Ion,71,0.493,59.3,26.0,418.6,1,1,Drug Discovery,1,2023,2023Q3,144.0
750,2022-02-28,Origin Quantum,China,Superconducting,78,1.986,24.6,10.0,227.3,4,3,Ai/Ml,0,2022,2022Q1,39.3
884,2024-03-31,QuEra,Usa,Neutral Atom,74,1.6625,29.4,8.0,227.4,2,1,Materials Science,0,2024,2024Q1,44.5
381,2025-07-31,Rigetti,Usa,Superconducting,1748,0.501,71.9,143.0,414.3,6,2,Cryptography,0,2025,2025Q3,3489.0
605,2023-07-31,PsiQuantum,Usa,Photonic,36,2.67,27.5,4.0,1085.1,3,0,Ai/Ml,0,2023,2023Q3,13.5
667,2022-03-31,Xanadu,Canada,Photonic,30,2.959,19.8,4.0,334.9,1,0,Logistics,0,2022,2022Q1,10.1
747,2021-11-30,Origin Quantum,China,Superconducting,54,1.88,29.9,50.0,717.1,1,0,Drug Discovery,0,2021,2021Q4,28.7
712,2026-01-31,Xanadu,Canada,Photonic,615,1.611,66.7,25.0,408.2,3,2,General Research,0,2026,2026Q1,381.8
148,2021-06-30,Google,Usa,Superconducting,214,1.144,58.7,83.0,1538.7,1,1,General Research,1,2021,2021Q2,187.1
252,2022-05-31,IonQ,Usa,Trapped Ion,41,0.716,50.2,16.0,479.0,4,2,Logistics,0,2022,2022Q2,57.3
788,2025-08-31,Origin Quantum,China,Superconducting,741,0.832,72.1,51.0,425.9,3,1,Drug Discovery,1,2025,2025Q3,890.6
848,2025-11-30,Pasqal,France,Neutral Atom,404,0.992,40.5,23.0,313.2,4,1,Drug Discovery,0,2025,2025Q4,407.3
213,2019-02-28,IonQ,Usa,Trapped Ion,10,1.613,8.9,5.0,226.0,2,0,Logistics,0,2019,2019Q1,6.2
441,2021-06-30,D-Wave,Canada,Quantum Annealing,11222,3.571,56.1,163.0,583.85,5,3,Drug Discovery,1,2021,2021Q2,3142.5
858,2021-09-30,QuEra,Usa,Neutral Atom,12,3.216,6.8,3.0,161.3,1,1,Drug Discovery,0,2021,2021Q3,3.7
331,2021-04-30,Rigetti,Usa,Superconducting,113,1.637,36.9,16.0,348.1,2,2,Finance,0,2021,2021Q2,69.0
963,2024-08-31,Intel,Usa,Silicon Spin,41,1.757,35.0,5.0,787.1,2,2,Cryptography,0,2024,2024Q3,23.3
277,2024-11-30,IonQ,Usa,Trapped Ion,144,0.354,64.6,46.0,601.7,6,2,General Research,0,2024,2024Q4,406.8
781,2025-03-31,Origin Quantum,China,Superconducting,417,0.787,44.4,37.0,426.7,5,1,Logistics,1,2025,2025Q1,529.9
769,2023-12-31,Origin Quantum,China,Superconducting,218,1.04,48.4,23.0,331.2,3,2,Cryptography,0,2023,2023Q4,209.6
838,2024-09-30,Pasqal,France,Neutral Atom,178,1.25,31.8,14.0,287.5,2,1,Materials Science,0,2024,2024Q3,142.4
676,2022-12-31,Xanadu,Canada,Photonic,55,2.732,26.5,6.0,300.4,6,1,General Research,1,2022,2022Q4,20.1
449,2021-12-31,D-Wave,Canada,Quantum Annealing,15180,2.963,55.3,317.0,565.8,6,1,Drug Discovery,1,2021,2021Q4,5123.2
691,2024-02-29,Xanadu,Canada,Photonic,128,2.367,42.6,9.0,420.6,1,1,Ai/Ml,0,2024,2024Q1,54.1
688,2023-12-31,Xanadu,Canada,Photonic,122,2.136,33.8,10.0,390.9,1,5,Materials Science,1,2023,2023Q4,57.1
525,2022-02-28,Quantinuum,Uk,Trapped Ion,17,1.124,26.0,8.0,883.8,2,0,Materials Science,0,2022,2022Q1,15.1
304,2018-11-30,Rigetti,Usa,Superconducting,26,2.545,18.4,50.0,252.7,0,2,Cryptography,0,2018,2018Q4,10.2
488,2024-09-30,D-Wave,Canada,Quantum Annealing,62385,2.592,111.9,1046.0,806.8,9,4,Materials Science,1,2024,2024Q3,24068.3
720,2026-05-31,Xanadu,Canada,Photonic,692,1.462,69.8,29.0,455.1,3,3,Materials Science,0,2026,2026Q2,473.3
812,2022-06-30,Pasqal,France,Neutral Atom,37,2.196,16.9,5.0,209.8,3,1,Logistics,0,2022,2022Q2,16.8
20,2019-02-28,IBM,Usa,Superconducting,84,2.216,42.9,26.0,644.6,0,2,General Research,0,2019,2019Q1,37.9
325,2020-09-30,Rigetti,Usa,Superconducting,82,1.773,35.2,13.0,322.3,1,3,Ai/Ml,0,2020,2020Q3,46.2
261,2023-06-30,IonQ,Usa,Trapped Ion,75,0.519,56.0,26.0,430.5,4,4,General Research,0,2023,2023Q2,144.5
827,2023-11-30,Pasqal,France,Neutral Atom,97,1.418,27.2,10.0,202.2,5,0,Finance,0,2023,2023Q4,68.4
410,2018-09-30,D-Wave,Canada,Quantum Annealing,3343,4.184,25.3,55.0,453.7,4,0,General Research,0,2018,2018Q3,799.0
401,2018-01-31,D-Wave,Canada,Quantum Annealing,2768,5.303,20.9,24.0,392.4,4,1,Logistics,1,2018,2018Q1,522.0
979,2025-12-31,Intel,Usa,Silicon Spin,76,1.477,36.0,6.0,939.4,1,0,General Research,1,2025,2025Q4,51.5
55,2021-09-30,IBM,Usa,Superconducting,329,1.136,58.9,132.0,992.2,4,2,General Research,0,2021,2021Q3,289.6
947,2023-03-31,Intel,Usa,Silicon Spin,19,2.454,23.2,3.0,577.2,0,1,Logistics,0,2023,2023Q1,7.7
151,2021-10-31,Google,Usa,Superconducting,315,1.031,55.3,121.0,1566.4,2,5,Materials Science,0,2021,2021Q4,305.5
679,2023-05-31,Xanadu,Canada,Photonic,71,2.611,36.8,7.0,381.3,3,1,Drug Discovery,1,2023,2023Q2,27.2
700,2024-10-31,Xanadu,Canada,Photonic,240,2.047,45.7,14.0,398.6,3,1,Ai/Ml,1,2024,2024Q4,117.2
687,2023-11-30,Xanadu,Canada,Photonic,110,2.16,31.5,9.0,329.4,6,3,Materials Science,1,2023,2023Q4,50.9
107,2017-07-31,Google,Usa,Superconducting,18,3.543,10.8,6.0,928.1,3,0,Logistics,0,2017,2017Q3,5.1
707,2025-07-31,Xanadu,Canada,Photonic,370,1.664,60.0,19.0,434.1,5,2,Logistics,1,2025,2025Q3,222.4
25,2019-08-31,IBM,Usa,Superconducting,103,1.633,49.3,40.0,833.0,4,0,General Research,0,2019,2019Q3,63.1
895,2024-10-31,QuEra,Usa,Neutral Atom,117,1.452,28.65,12.0,270.4,3,1,Logistics,0,2024,2024Q4,80.6
534,2022-12-31,Quantinuum,Uk,Trapped Ion,32,0.901,41.0,13.0,862.2,4,1,Ai/Ml,1,2022,2022Q4,35.5
797,2026-06-30,Origin Quantum,China,Superconducting,1042,0.557,74.5,71.0,461.0,4,1,Logistics,0,2026,2026Q2,1870.7
83,2023-12-31,IBM,Usa,Superconducting,1764,0.677,102.3,751.0,1295.2,2,1,Ai/Ml,1,2023,2023Q4,2605.6
822,2023-06-30,Pasqal,France,Neutral Atom,74,1.699,20.4,8.0,189.0,2,1,Cryptography,1,2023,2023Q2,43.6
841,2025-02-28,Pasqal,France,Neutral Atom,194,1.175,36.4,15.0,253.4,3,1,Ai/Ml,0,2025,2025Q1,165.1
614,2024-03-31,PsiQuantum,Usa,Photonic,51,2.611,24.5,5.0,1233.1,3,2,Materials Science,0,2024,2024Q1,19.5
380,2025-05-31,Rigetti,Usa,Superconducting,1398,0.538,70.5,121.0,475.3,2,2,Finance,0,2025,2025Q2,2598.5
77,2023-08-31,IBM,Usa,Superconducting,1367,0.687,72.1,595.0,1053.5,2,1,Ai/Ml,1,2023,2023Q3,1989.8
389,2026-03-31,Rigetti,Usa,Superconducting,2334,0.45,95.0,178.0,465.8,5,5,Ai/Ml,1,2026,2026Q1,5186.7
407,2018-06-30,D-Wave,Canada,Quantum Annealing,3585,4.618,20.3,42.0,446.8,4,1,Drug Discovery,0,2018,2018Q2,776.3
292,2025-12-31,IonQ,Usa,Trapped Ion,235,0.726,87.8,70.0,602.9,6,2,Drug Discovery,1,2025,2025Q4,323.7
111,2017-10-31,Google,Usa,Superconducting,21,2.964,55.3,7.0,954.0,1,1,Materials Science,0,2017,2017Q4,7.1
625,2025-01-31,PsiQuantum,Usa,Photonic,100,2.309,36.9,7.0,478.45000000000005,1,2,Finance,1,2025,2025Q1,43.3
942,2022-10-31,Intel,Usa,Silicon Spin,13,2.631,21.4,3.0,542.8,4,1,Finance,0,2022,2022Q4,4.9
754,2022-08-31,Origin Quantum,China,Superconducting,98,1.6,40.4,12.0,304.0,6,0,Materials Science,0,2022,2022Q3,61.2
247,2021-11-30,IonQ,Usa,Trapped Ion,38,0.861,44.9,14.0,404.3,5,1,Drug Discovery,0,2021,2021Q4,44.1
146,2021-05-31,Google,Usa,Superconducting,202,1.21,70.2,77.0,1153.4,3,2,Materials Science,0,2021,2021Q2,166.9
129,2019-09-30,Google,Usa,Superconducting,82,2.039,39.6,26.0,1043.4,3,0,Materials Science,0,2019,2019Q3,40.2
960,2024-04-30,Intel,Usa,Silicon Spin,34,1.836,26.0,4.0,840.7,2,2,General Research,0,2024,2024Q2,18.5
623,2024-12-31,PsiQuantum,Usa,Photonic,113,2.004,40.3,8.0,1165.2,1,0,Cryptography,0,2024,2024Q4,56.4
952,2023-07-31,Intel,Usa,Silicon Spin,18,2.261,28.4,3.0,591.3,2,0,Finance,0,2023,2023Q3,8.0
925,2021-02-28,Intel,Usa,Silicon Spin,6,3.936,10.2,2.0,462.3,2,0,General Research,0,2021,2021Q1,1.5
487,2024-08-31,D-Wave,Canada,Quantum Annealing,57988,2.307,93.4,335.5,704.4,9,0,Cryptography,1,2024,2024Q3,25135.7
888,2024-05-31,QuEra,Usa,Neutral Atom,87,1.533,26.9,10.0,221.0,1,1,Ai/Ml,1,2024,2024Q2,56.8
91,2024-11-30,IBM,Usa,Superconducting,2574,0.537,97.3,1164.0,1290.8,4,1,Ai/Ml,1,2024,2024Q4,4793.3
206,2026-02-28,Google,Usa,Superconducting,5212,0.454,144.1,1995.0,2399.7,5,2,Cryptography,1,2026,2026Q1,11480.2
956,2023-10-31,Intel,Usa,Silicon Spin,25,1.873,25.0,4.0,604.6,5,0,Finance,1,2023,2023Q4,13.3
171,2023-07-31,Google,Usa,Superconducting,997,0.688,85.0,395.0,1832.8,6,4,Finance,1,2023,2023Q3,1449.1
898,2024-12-31,QuEra,Usa,Neutral Atom,125,1.346,35.8,12.0,274.3,3,1,Cryptography,0,2024,2024Q4,92.9
57,2021-10-31,IBM,Usa,Superconducting,352,1.131,70.2,140.0,1078.8,2,2,Logistics,0,2021,2021Q4,311.2
405,2018-04-30,D-Wave,Canada,Quantum Annealing,3094,4.374,24.6,47.0,392.9,2,1,General Research,0,2018,2018Q2,707.4
242,2021-08-31,IonQ,Usa,Trapped Ion,27,0.842,30.7,11.0,345.0,3,0,Ai/Ml,0,2021,2021Q3,32.1
600,2023-03-31,PsiQuantum,Usa,Photonic,26,3.006,21.2,4.0,1047.4,4,1,Materials Science,0,2023,2023Q1,8.6
347,2022-07-31,Rigetti,Usa,Superconducting,229,1.092,55.8,30.0,333.8,2,2,Ai/Ml,0,2022,2022Q3,209.7
98,2025-08-31,IBM,Usa,Superconducting,4109,0.47,126.3,1869.0,1363.6,7,3,Materials Science,1,2025,2025Q3,8742.6
117,2018-05-31,Google,Usa,Superconducting,36,2.81,16.7,11.0,995.9,0,2,Ai/Ml,0,2018,2018Q2,12.8
202,2025-11-30,Google,Usa,Superconducting,4390,0.522,119.9,1624.0,2347.2,7,5,Finance,1,2025,2025Q4,8410.0
867,2022-07-31,QuEra,Usa,Neutral Atom,23,2.155,11.2,4.0,220.4,3,0,General Research,0,2022,2022Q3,10.7
480,2024-03-31,D-Wave,Canada,Quantum Annealing,45521,2.593,103.0,857.0,621.4,4,1,General Research,0,2024,2024Q1,17555.3
324,2020-08-31,Rigetti,Usa,Superconducting,66,1.804,31.2,11.0,256.3,3,2,Logistics,1,2020,2020Q3,36.6
194,2025-05-31,Google,Usa,Superconducting,2371,0.53,105.3,938.0,2279.0,2,9,Logistics,0,2025,2025Q2,4473.6
444,2021-07-31,D-Wave,Canada,Quantum Annealing,12959,3.061,72.5,266.0,466.2,5,1,General Research,1,2021,2021Q3,4233.6
795,2026-02-28,Origin Quantum,China,Superconducting,848,0.639,58.0,61.0,351.3,1,1,General Research,0,2026,2026Q1,1327.1
455,2022-06-30,D-Wave,Canada,Quantum Annealing,18332,3.036,58.6,334.0,646.1,8,2,Drug Discovery,0,2022,2022Q2,6038.2
529,2022-05-31,Quantinuum,Uk,Trapped Ion,24,1.029,23.5,10.0,831.0,1,2,General Research,0,2022,2022Q2,23.3
785,2025-06-30,Origin Quantum,China,Superconducting,667,0.793,67.6,49.0,444.8,2,3,Ai/Ml,0,2025,2025Q2,841.1
551,2024-11-30,Quantinuum,Uk,Trapped Ion,72,0.504,62.6,28.0,935.3,4,2,Finance,1,2024,2024Q4,142.9
798,2026-06-30,Origin Quantum,China,Superconducting,1053,0.6,60.8,70.0,386.7,7,3,Materials Science,1,2026,2026Q2,1755.0
969,2025-04-30,Intel,Usa,Silicon Spin,51,1.538,40.6,5.0,714.5,5,1,Ai/Ml,0,2025,2025Q2,33.2
297,2026-06-30,IonQ,Usa,Trapped Ion,318,0.271,100.4,17.0,697.8,6,3,Finance,0,2026,2026Q2,1173.4
873,2022-12-31,QuEra,Usa,Neutral Atom,35,2.116,14.1,5.0,230.3,3,1,Drug Discovery,0,2022,2022Q4,16.5
602,2023-05-31,PsiQuantum,Usa,Photonic,32,2.963,28.0,4.0,1146.0,1,2,Logistics,0,2023,2023Q2,10.8
981,2026-02-28,Intel,Usa,Silicon Spin,90,1.169,43.2,7.0,852.8,2,2,General Research,1,2026,2026Q1,77.0
396,2017-09-30,D-Wave,Canada,Quantum Annealing,1961,4.997,17.4,25.0,369.0,0,0,Finance,0,2017,2017Q3,392.4
427,2020-05-31,D-Wave,Canada,Quantum Annealing,8151,3.562,57.3,138.0,583.85,3,0,Materials Science,1,2020,2020Q2,2288.3
800,2021-03-31,Pasqal,France,Neutral Atom,15,2.962,7.0,3.0,181.2,0,0,Ai/Ml,0,2021,2021Q1,5.1
560,2025-07-31,Quantinuum,Uk,Trapped Ion,106,0.49,53.8,38.0,1073.4,8,1,Logistics,1,2025,2025Q3,216.3
526,2022-03-31,Quantinuum,Uk,Trapped Ion,19,1.181,21.8,8.0,882.8,4,1,Ai/Ml,1,2022,2022Q1,16.1
946,2023-02-28,Intel,Usa,Silicon Spin,14,2.372,25.2,3.0,702.1,3,0,Drug Discovery,0,2023,2023Q1,5.9
15,2018-09-30,IBM,Usa,Superconducting,59,2.332,29.4,19.0,766.4,4,0,Logistics,0,2018,2018Q3,25.3
253,2022-06-30,IonQ,Usa,Trapped Ion,46,0.65,38.3,18.0,478.5,4,2,Ai/Ml,0,2022,2022Q2,70.8
239,2021-06-30,IonQ,Usa,Trapped Ion,32,0.726,35.7,12.0,396.6,4,1,Cryptography,1,2021,2021Q2,44.1
286,2025-06-30,IonQ,Usa,Trapped Ion,192,0.347,67.7,58.0,549.1,3,2,Finance,1,2025,2025Q2,553.3
555,2025-02-28,Quantinuum,Uk,Trapped Ion,80,0.477,47.7,31.0,1183.3,1,1,Cryptography,1,2025,2025Q1,167.7
197,2025-08-31,Google,Usa,Superconducting,3054,0.462,91.3,1234.0,1845.7,4,2,General Research,1,2025,2025Q3,6610.4
346,2022-06-30,Rigetti,Usa,Superconducting,274,1.201,39.7,32.0,403.0,3,0,Finance,0,2022,2022Q2,228.1
546,2024-05-31,Quantinuum,Uk,Trapped Ion,59,0.71,39.9,22.0,998.7,3,1,Drug Discovery,1,2024,2024Q2,83.1
251,2022-04-30,IonQ,Usa,Trapped Ion,48,0.769,52.9,17.0,352.7,1,1,General Research,1,2022,2022Q2,62.4
646,2020-07-31,Xanadu,Canada,Photonic,8,4.904,11.6,2.0,225.9,1,0,Drug Discovery,0,2020,2020Q3,1.6
809,2022-03-31,Pasqal,France,Neutral Atom,27,2.327,12.8,4.0,183.7,1,0,Cryptography,0,2022,2022Q1,11.6
413,2018-11-30,D-Wave,Canada,Quantum Annealing,3812,4.289,33.4,55.0,350.3,1,0,General Research,1,2018,2018Q4,888.8
486,2024-08-31,D-Wave,Canada,Quantum Annealing,52533,2.403,79.4,1117.0,786.0,3,1,Drug Discovery,1,2024,2024Q3,21861.4
431,2020-08-31,D-Wave,Canada,Quantum Annealing,7746,3.53,50.5,138.0,559.5,5,0,Logistics,1,2020,2020Q3,2194.3
773,2024-04-30,Origin Quantum,China,Superconducting,306,1.133,52.9,27.0,360.4,6,2,Cryptography,0,2024,2024Q2,270.1
748,2021-12-31,Origin Quantum,China,Superconducting,63,1.906,34.2,9.0,299.4,2,1,Cryptography,1,2021,2021Q4,33.1
291,2025-12-31,IonQ,Usa,Trapped Ion,233,0.324,68.3,68.0,660.8,10,3,Cryptography,0,2025,2025Q4,719.1
17,2018-10-31,IBM,Usa,Superconducting,50,2.316,27.3,17.0,775.3,2,4,General Research,1,2018,2018Q4,21.6
159,2022-08-31,Google,Usa,Superconducting,495,0.875,84.2,194.0,1643.2,7,0,Logistics,1,2022,2022Q3,565.7
244,2021-09-30,IonQ,Usa,Trapped Ion,33,0.894,33.9,13.0,375.4,4,0,General Research,0,2021,2021Q3,36.9
67,2022-08-31,IBM,Usa,Superconducting,763,0.871,96.9,316.0,1199.2,5,0,Drug Discovery,1,2022,2022Q3,876.0
904,2025-06-30,QuEra,Usa,Neutral Atom,196,1.375,30.9,15.0,254.9,1,4,General Research,0,2025,2025Q2,142.5
360,2023-08-31,Rigetti,Usa,Superconducting,488,0.838,64.7,53.0,385.1,4,2,Finance,0,2023,2023Q3,582.3
931,2021-10-31,Intel,Usa,Silicon Spin,9,2.781,17.6,2.0,587.8,4,0,Drug Discovery,0,2021,2021Q4,3.2
632,2025-08-31,PsiQuantum,Usa,Photonic,159,1.8,48.0,10.0,1292.1,4,1,Cryptography,0,2025,2025Q3,88.3
505,2026-02-28,D-Wave,Canada,Quantum Annealing,102159,2.332,120.3,1841.0,860.0,6,5,Cryptography,1,2026,2026Q1,43807.5
473,2023-10-31,D-Wave,Canada,Quantum Annealing,36333,2.439,84.7,853.0,790.0,5,3,Ai/Ml,0,2023,2023Q4,14896.7
941,2022-09-30,Intel,Usa,Silicon Spin,11,2.612,28.5,2.0,669.9,2,1,Drug Discovery,0,2022,2022Q3,4.2
578,2021-04-30,PsiQuantum,Usa,Photonic,5,4.525,6.5,2.0,638.4,3,1,Logistics,0,2021,2021Q2,1.1
958,2024-02-29,Intel,Usa,Silicon Spin,25,1.856,30.6,4.0,704.3,3,1,General Research,0,2024,2024Q1,13.5
522,2021-07-31,Quantinuum,Uk,Trapped Ion,14,0.726,18.0,6.0,661.8,1,1,Cryptography,0,2021,2021Q3,19.3
854,2026-05-31,Pasqal,France,Neutral Atom,458,0.901,37.7,25.0,352.4,5,2,General Research,0,2026,2026Q2,508.3
531,2022-09-30,Quantinuum,Uk,Trapped Ion,27,0.977,25.8,11.0,878.2,2,1,Finance,0,2022,2022Q3,27.6
409,2018-08-31,D-Wave,Canada,Quantum Annealing,3501,4.588,30.4,43.0,384.4,5,0,General Research,1,2018,2018Q3,763.1
666,2022-03-31,Xanadu,Canada,Photonic,29,3.376,19.3,4.0,286.8,3,2,Logistics,0,2022,2022Q1,8.6
852,2026-03-31,Pasqal,France,Neutral Atom,462,1.139,39.7,23.0,252.7,4,5,Materials Science,1,2026,2026Q1,405.6
433,2020-09-30,D-Wave,Canada,Quantum Annealing,9601,3.824,41.6,123.0,595.9,0,2,Cryptography,0,2020,2020Q3,2510.7
432,2020-09-30,D-Wave,Canada,Quantum Annealing,8359,3.413,44.1,157.0,585.8,6,2,Materials Science,0,2020,2020Q3,2449.2
485,2024-07-31,D-Wave,Canada,Quantum Annealing,48252,2.462,85.0,1002.0,665.5,4,3,General Research,1,2024,2024Q3,19598.7
152,2022-01-31,Google,Usa,Superconducting,370,1.15,54.7,130.0,1359.6,5,2,General Research,1,2022,2022Q1,321.7
328,2020-12-31,Rigetti,Usa,Superconducting,103,1.821,42.7,14.0,352.0,0,2,Materials Science,0,2020,2020Q4,56.6
257,2022-11-30,IonQ,Usa,Trapped Ion,63,0.667,56.9,22.0,422.7,4,1,Drug Discovery,0,2022,2022Q4,94.5
312,2019-09-30,Rigetti,Usa,Superconducting,40,2.171,23.5,8.0,233.1,2,0,Cryptography,0,2019,2019Q3,18.4
784,2025-05-31,Origin Quantum,China,Superconducting,554,0.752,55.3,45.0,435.0,2,1,Materials Science,1,2025,2025Q2,736.7
305,2019-01-31,Rigetti,Usa,Superconducting,28,2.46,18.2,6.0,205.9,2,1,Drug Discovery,1,2019,2019Q1,11.4
414,2019-02-28,D-Wave,Canada,Quantum Annealing,4772,3.013,35.2,41.0,357.9,6,1,Drug Discovery,0,2019,2019Q1,1583.8
134,2020-02-29,Google,Usa,Superconducting,95,1.974,46.3,30.0,1245.6,3,0,General Research,1,2020,2020Q1,48.1
32,2020-01-31,IBM,Usa,Superconducting,152,1.443,49.5,59.0,915.7,6,3,Logistics,1,2020,2020Q1,105.3
766,2023-11-30,Origin Quantum,China,Superconducting,224,1.172,54.4,22.0,274.7,3,2,Finance,0,2023,2023Q4,191.1
459,2022-09-30,D-Wave,Canada,Quantum Annealing,18878,2.744,66.0,434.0,632.8,10,1,Drug Discovery,0,2022,2022Q3,6879.7
162,2022-11-30,Google,Usa,Superconducting,504,0.916,86.3,192.0,1606.6,0,3,Drug Discovery,1,2022,2022Q4,550.2
340,2021-12-31,Rigetti,Usa,Superconducting,164,1.187,50.8,23.0,315.8,4,2,Cryptography,0,2021,2021Q4,138.2
287,2025-07-31,IonQ,Usa,Trapped Ion,194,0.322,86.5,59.0,565.1,6,4,Materials Science,1,2025,2025Q3,602.5
249,2022-02-28,IonQ,Usa,Trapped Ion,35,0.748,33.9,14.0,455.3,6,4,Ai/Ml,1,2022,2022Q1,46.8
919,2020-05-31,Intel,Usa,Silicon Spin,3,4.315,6.0,2.0,479.1,2,1,Logistics,0,2020,2020Q2,0.7
580,2021-08-31,PsiQuantum,Usa,Photonic,6,4.605,12.4,2.0,747.1,2,0,General Research,1,2021,2021Q3,1.3
816,2022-09-30,Pasqal,France,Neutral Atom,37,2.153,21.2,5.0,212.9,1,1,Ai/Ml,0,2022,2022Q3,17.2
916,2026-05-31,QuEra,Usa,Neutral Atom,411,1.039,48.8,25.0,370.3,4,2,Ai/Ml,0,2026,2026Q2,395.6
2,2017-01-31,IBM,Usa,Superconducting,22,3.151,12.3,7.0,533.1,0,0,General Research,0,2017,2017Q1,7.0
737,2021-03-31,Origin Quantum,China,Superconducting,37,2.319,16.9,6.0,255.9,1,1,Drug Discovery,0,2021,2021Q1,16.0
208,2026-03-31,Google,Usa,Superconducting,5417,0.454,138.5,2064.0,2330.4,7,1,General Research,1,2026,2026Q1,11931.7
630,2025-05-31,PsiQuantum,Usa,Photonic,158,2.157,46.7,9.0,1099.3,3,0,General Research,0,2025,2025Q2,73.2
912,2025-12-31,QuEra,Usa,Neutral Atom,307,1.292,38.9,20.0,278.6,4,0,Finance,0,2025,2025Q4,237.6
830,2023-12-31,Pasqal,France,Neutral Atom,92,1.448,27.0,9.0,204.8,1,3,Logistics,0,2023,2023Q4,63.5
839,2024-11-30,Pasqal,France,Neutral Atom,179,1.424,33.6,13.0,298.2,2,1,Logistics,0,2024,2024Q4,125.7
265,2023-09-30,IonQ,Usa,Trapped Ion,71,0.583,63.6,25.0,492.7,4,0,Cryptography,0,2023,2023Q3,121.8
275,2024-09-30,IonQ,Usa,Trapped Ion,147,0.426,83.3,46.0,574.2,10,3,General Research,1,2024,2024Q3,345.1
71,2023-01-31,IBM,Usa,Superconducting,1002,0.678,88.9,455.0,1159.4,3,1,Ai/Ml,0,2023,2023Q1,1477.9
641,2020-02-29,Xanadu,Canada,Photonic,6,5.622,5.3,5.0,224.0,0,1,General Research,1,2020,2020Q1,1.1
445,2021-09-30,D-Wave,Canada,Quantum Annealing,12262,2.831,68.7,310.0,634.3,1,0,General Research,1,2021,2021Q3,4331.3
826,2023-10-31,Pasqal,France,Neutral Atom,80,1.814,30.2,8.0,255.9,0,0,Drug Discovery,1,2023,2023Q4,44.1
99,2025-10-31,IBM,Usa,Superconducting,4307,0.41,136.8,2046.0,1156.2,5,2,General Research,0,2025,2025Q4,10504.9
845,2025-08-31,Pasqal,France,Neutral Atom,342,1.004,44.9,21.0,262.8,2,1,General Research,1,2025,2025Q3,340.6
22,2019-06-30,IBM,Usa,Superconducting,77,2.065,39.7,26.0,670.1,2,3,Finance,0,2019,2019Q2,37.3
706,2025-06-30,Xanadu,Canada,Photonic,310,1.678,52.6,18.0,387.5,4,2,Logistics,1,2025,2025Q2,184.7
415,2019-03-31,D-Wave,Canada,Quantum Annealing,4544,4.117,35.9,67.0,373.3,2,3,General Research,0,2019,2019Q1,1103.7
518,2021-03-31,Quantinuum,Uk,Trapped Ion,11,1.536,15.3,5.0,777.4,2,0,Ai/Ml,0,2021,2021Q1,7.2
150,2021-08-31,Google,Usa,Superconducting,239,1.16,62.6,90.0,1238.1,7,0,Drug Discovery,0,2021,2021Q3,206.0
648,2020-10-31,Xanadu,Canada,Photonic,7,3.824,15.0,2.0,224.7,1,2,General Research,0,2020,2020Q4,1.8
355,2023-03-31,Rigetti,Usa,Superconducting,366,0.848,59.4,44.0,344.5,7,2,Finance,0,2023,2023Q1,431.6
53,2021-07-31,IBM,Usa,Superconducting,346,1.2,68.6,133.0,827.7,5,3,Drug Discovery,0,2021,2021Q3,288.3
199,2025-10-31,Google,Usa,Superconducting,3961,0.521,102.9,1485.0,2064.2,12,2,Materials Science,0,2025,2025Q4,7602.7
123,2019-01-31,Google,Usa,Superconducting,45,2.577,33.7,14.0,1050.4,1,3,General Research,0,2019,2019Q1,17.5
204,2025-12-31,Google,Usa,Superconducting,3612,0.45,131.5,1445.0,1986.3,7,1,Finance,0,2025,2025Q4,8026.7
68,2022-08-31,IBM,Usa,Superconducting,740,0.819,64.2,318.0,1192.2,8,3,Finance,0,2022,2022Q3,903.5
224,2020-02-29,IonQ,Usa,Trapped Ion,16,1.385,17.3,7.0,275.7,4,0,Ai/Ml,1,2020,2020Q1,11.6
128,2019-07-31,Google,Usa,Superconducting,70,1.989,31.5,24.0,1207.8,3,1,Cryptography,1,2019,2019Q3,35.2
656,2021-07-31,Xanadu,Canada,Photonic,16,3.805,16.3,3.0,329.6,1,0,Logistics,0,2021,2021Q3,4.2
